level_0	index	sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
3470	13564	5	46	8838	16577	1.0	20x	raw	a647	28	173.99400000000003	76.999	57.982	0.096	1.899	3.26	1.142	0	3.42711173890958	0.096
3584	13678	5	183	5195	8754	1.0	20x	raw	a647	197	605.947	523.019	50.948	0.095	2.447	8.289	1.035	0	5.91940471809446	0.095
3472	13566	5	173	4266	10276	1.0	20x	raw	a647	249	557.018	658.0239999999999	52.027	0.096	2.082	2.026	1.016	0	2.28998083155457	0.096
3473	13567	5	183	5195	8754	1.0	20x	raw	a647	0	603.9630000000002	544.935	51.06	0.096	1.403	4.259	-1.0	0	3.28741391003328	0.096
3476	13570	5	176	3582	8860	1.0	20x	raw	a647	0	650.957	53.887	58.057	0.096	1.814	3.358	-1.0	0	2.8065370817876203	0.096
3477	13571	5	31	10404	19370	1.0	20x	raw	a647	0	73.786	610.007	58.69600000000001	0.096	2.124	5.2429999999999986	-1.0	0	5.567901072878902	0.096
3478	13572	5	64	2223	5310	1.0	20x	raw	a647	0	203.086	87.03299999999999	46.056	0.096	1.847	5.519	-1.0	0	4.35281340846806	0.096
3480	13574	5	82	5343	12092	1.0	20x	raw	a647	193	247.909	507.011	55.012	0.096	3.801	4.223	1.091	0	3.7212575411371898	0.096
3481	13575	5	82	5343	12092	1.0	20x	raw	a647	193	249.028	507.023	56.033	0.096	3.523	2.634	1.068	0	2.83676839915339	0.096
3482	13576	5	65	5949	14464	1.0	20x	raw	a647	234	203.952	627.947	48.878	0.096	1.374	3.338	1.025	0	2.47457399703911	0.096
3486	13580	5	4	6966	12391	1.0	20x	raw	a647	0	24.981	357.934	52.942	0.096	1.7719999999999998	3.888	-1.0	0	3.91580959503469	0.096
3487	13581	5	114	8420	16381	1.0	20x	raw	a647	55	358.009	87.898	52.024	0.096	1.606	4.894	1.024	0	2.2730144429980097	0.096
3488	13582	5	67	4644	10675	1.0	20x	raw	a647	0	214.003	420.02	52.077	0.096	1.224	1.409	-1.0	0	1.8354758214236104	0.096
3489	13583	5	111	4792	8601	1.0	20x	raw	a647	0	332.778	667.99	50.014	0.096	1.097	0.475	-1.0	0	1.03014363652923	0.096
3490	13584	5	127	7191	14669	1.0	20x	raw	a647	191	387.978	527.068	53.114	0.096	1.436	8.479	1.114	0	3.36681741897889	0.096
3491	13585	5	111	4792	8601	1.0	20x	raw	a647	0	335.086	664.02	57.755	0.096	2.817	3.503	-1.0	0	2.7352432248017204	0.096
3492	13586	5	99	4347	10313	1.0	20x	raw	a647	25	304.048	49.994	53.06800000000001	0.096	2.799	3.664	1.028	0	3.61968582300601	0.096
3496	13590	5	167	3941	7505	1.0	20x	raw	a647	0	550.138	56.034	55.096	0.096	1.8	2.94	-1.0	0	3.5193074617195297	0.096
3497	13591	5	76	5367	11105	1.0	20x	raw	a647	114	215.203	265.148	53.01	0.096	1.297	2.451	0.996	0	2.41387012236086	0.096
3498	13592	5	110	4164	9148	1.0	20x	raw	a647	0	342.02	120.986	53.956	0.096	1.6909999999999998	2.5660000000000003	-1.0	0	2.5977614799482502	0.096
3499	13593	5	89	3750	8463	1.0	20x	raw	a647	229	269.981	615.135	49.971	0.096	1.73	5.589	1.039	0	1.98045614663311	0.096
3500	13594	5	110	4164	9148	1.0	20x	raw	a647	0	325.026	114.02	51.995	0.096	4.166	0.738	-1.0	0	0.99647696958234	0.096
3501	13595	5	29	5580	12145	1.0	20x	raw	a647	0	63.087	589.991	58.851000000000006	0.096	1.951	5.043	-1.0	0	4.15577018425853	0.096
3503	13597	5	199	9391	15900	1.0	20x	raw	a647	50	659.034	153.001	51.929	0.096	1.44	2.763	1.033	0	2.48875439698589	0.096
3506	13600	5	176	3582	8860	1.0	20x	raw	a647	18	639.976	46.01	55.988	0.096	4.538	4.044	1.032	0	3.51447471098275	0.096
3507	13601	5	21	8613	17164	1.0	20x	raw	a647	200	88.09299999999998	564.007	52.03	0.096	1.321	1.7180000000000002	1.112	0	1.70223255285501	0.096
3509	13603	5	108	11203	19411	1.0	20x	raw	a647	192	337.066	543.979	46.972	0.096	1.32	4.38	1.092	0	4.34363290306294	0.096
3510	13604	5	108	11203	19411	1.0	20x	raw	a647	0	350.999	533.008	50.952	0.096	2.532	0.897	-1.0	0	1.23680172461021	0.096
3511	13605	5	192	5904	10836	1.0	20x	raw	a647	232	638.0269999999998	617.002	50.025	0.096	3.324	6.362	1.055	0	2.3589283526423	0.096
3512	13606	5	52	15752	30161	1.0	20x	raw	a647	109	164.93099999999995	295.111	48.223	0.096	2.027	2.937	1.061	0	1.3213921816686798	0.096
3513	13607	5	55	6465	12106	1.0	20x	raw	a647	227	148.97799999999995	604.007	45.153	0.096	1.773	5.939	1.115	0	3.16146747063128	0.096
3517	13611	5	108	11203	19411	1.0	20x	raw	a647	192	337.016	545.067	48.00100000000001	0.096	1.331	4.159	1.095	0	4.60871043693917	0.096
3519	13613	5	174	13851	28037	1.0	20x	raw	a647	0	603.974	387.007	55.02	0.096	1.482	4.477	-1.0	0	4.16896592326421	0.096
3520	13614	5	123	8010	14739	1.0	20x	raw	a647	0	381.99300000000005	565.023	57.948	0.096	3.731	7.063	-1.0	0	3.58178504968391	0.096
3525	13619	5	194	3690	7609	1.0	20x	raw	a647	0	612.003	260.117	53.102	0.096	1.192	6.92	-1.0	0	4.90185506965263	0.096
3526	13620	5	37	8136	15329	1.0	20x	raw	a647	0	135.947	355.895	55.862	0.096	1.524	2.392	-1.0	0	1.6902520816067998	0.096
3528	13622	5	116	5004	10706	1.0	20x	raw	a647	122	351.099	284.079	55.142	0.095	1.869	1.471	1.103	0	1.9249492056356297	0.095
3529	13623	5	150	6042	11114	1.0	20x	raw	a647	58	490.163	86.01	58.875	0.095	2.232	5.3370000000000015	1.0759999999999998	0	3.42782260136686	0.095
3531	13625	5	8	4419	9847	1.0	20x	raw	a647	0	16.965999999999998	133.97899999999998	54.02	0.095	1.515	6.311	-1.0	0	4.75808747865974	0.095
3532	13626	5	54	2883	7793	1.0	20x	raw	a647	78	142.05200000000005	156.983	51.035	0.095	2.17	3.815	1.067	0	3.71095458201509	0.095
3533	13627	5	125	4689	10826	1.0	20x	raw	a647	0	376.036	44.053	58.048	0.095	1.6969999999999998	4.707	-1.0	0	3.7358392148409902	0.095
3534	13628	5	52	15752	30161	1.0	20x	raw	a647	109	215.967	292.012	51.109	0.095	2.331	5.232	1.01	0	3.66707083538568	0.095
3535	13629	5	190	8837	16299	1.0	20x	raw	a647	126	625.894	286.01	54.88	0.095	1.009	5.772	0.955	0	4.605126745716019	0.095
3540	13634	5	180	2689	4764	1.0	20x	raw	a647	18	610.001	71.911	54.07	0.095	0.5920000000000001	2.991	1.056	0	2.32546500934387	0.095
3541	13635	5	125	4689	10826	1.0	20x	raw	a647	0	377.103	43.006	58.042	0.095	1.524	4.905	-1.0	0	4.35055206122936	0.095
3542	13636	5	37	8136	15329	1.0	20x	raw	a647	135	110.181	363.008	57.793	0.095	4.622	3.045	1.106	0	3.1904853627390097	0.095
3547	13641	5	26	12850	20280	1.0	20x	raw	a647	184	87.007	523.9	47.103	0.095	1.621	3.765	1.085	0	3.802816496616	0.095
3548	13642	5	198	13479	24523	1.0	20x	raw	a647	50	627.036	113.016	67.032	0.095	1.654	7.257999999999999	1.086	0	5.002512934617862	0.095
3549	13643	5	19	4401	9302	1.0	20x	raw	a647	217	67.06	578.045	57.825	0.095	3.533	5.149	1.189	0	1.91228393671026	0.095
3550	13644	5	25	15461	25741	1.0	20x	raw	a647	184	132.05100000000002	469.964	59.976000000000006	0.095	2.899	3.482	1.046	0	2.90353205485117	0.095
3551	13645	5	25	15461	25741	1.0	20x	raw	a647	184	101.959	481.931	57.033	0.095	0.784	0.848	0.961	0	0.961274355464639	0.095
3552	13646	5	102	4223	6200	1.0	20x	raw	a647	225	323.988	597.22	51.188	0.095	2.424	2.229	0.987	0	2.8888415384486903	0.095
3690	13784	5	102	4223	6200	1.0	20x	raw	a647	225	330.99	613.02	49.033	0.093	1.439	4.839	1.048	0	5.00894829281736	0.093
3555	13649	5	172	12069	23219	1.0	20x	raw	a647	27	592.899	80.095	53.055	0.095	2.448	3.238	1.055	0	3.5875607014390405	0.095
3558	13652	5	19	4401	9302	1.0	20x	raw	a647	0	43.077	565.79	55.947	0.095	0.7609999999999999	3.445	-1.0	0	1.34124847395152	0.095
3559	13653	5	121	22644	45593	1.0	20x	raw	a647	92	416.983	259.056	43.077	0.095	4.092	3.809	1.202	0	3.61454180753142	0.095
3560	13654	5	33	4806	9364	1.0	20x	raw	a647	0	119.97	194.98	54.021	0.095	2.227	5.271	-1.0	0	1.4919676708086598	0.095
3562	13656	5	102	4223	6200	1.0	20x	raw	a647	225	320.001	605.06	48.039	0.095	1.511	4.947	1.031	0	5.05531406029942	0.095
3563	13657	5	162	4431	10232	1.0	20x	raw	a647	209	501.947	552.0980000000002	52.987	0.095	3.564	3.042	1.08	0	2.5490064152849303	0.095
3564	13658	5	117	2646	8015	1.0	20x	raw	a647	0	362.11300000000006	51.092	52.01600000000001	0.095	1.298	8.076	-1.0	0	2.95490930865294	0.095
3565	13659	5	26	12850	20280	1.0	20x	raw	a647	184	105.011	518.992	53.985	0.095	4.707	3.3310000000000004	1.153	0	2.76823763062941	0.095
3570	13664	5	108	11203	19411	1.0	20x	raw	a647	0	351.94199999999995	561.996	57.004	0.095	2.575	2.389	-1.0	0	2.17522262940871	0.095
3571	13665	5	80	7515	12999	1.0	20x	raw	a647	0	236.009	212.017	58.862	0.095	1.777	2.439	-1.0	0	2.93799136073252	0.095
3572	13666	5	21	8613	17164	1.0	20x	raw	a647	200	70.985	564.9730000000002	33.007	0.095	1.149	2.495	1.042	0	3.0149477178189503	0.095
3573	13667	5	51	2827	5456	1.0	20x	raw	a647	109	162.096	302.089	45.135	0.095	4.263	4.43	1.125	0	4.3564495229316496	0.095
3574	13668	5	138	2808	7604	1.0	20x	raw	a647	152	444.016	374.957	53.005	0.095	1.968	3.507	1.036	0	3.9045555426504	0.095
3576	13670	5	144	6597	14236	1.0	20x	raw	a647	0	450.011	619.992	56.908	0.095	1.643	3.638	-1.0	0	4.09517864400674	0.095
3577	13671	5	68	14805	28437	1.0	20x	raw	a647	167	206.93400000000003	469.9380000000001	54.87600000000001	0.095	2.171	7.317	1.093	0	7.12730605743615	0.095
3578	13672	5	91	3600	10209	1.0	20x	raw	a647	248	260.992	656.96	53.965	0.095	3.257	0.878	0.945	0	1.44136869715838	0.095
3582	13676	5	129	4914	10419	1.0	20x	raw	a647	237	424.978	627.057	52.913	0.095	1.267	4.364	1.0590000000000002	0	2.0087430144804	0.095
3583	13677	5	29	5580	12145	1.0	20x	raw	a647	156	72.033	398.034	46.088	0.095	2.715	4.112	1.06	0	3.89855967732927	0.095
3585	13679	5	91	3600	10209	1.0	20x	raw	a647	248	266.988	657.038	54.898	0.095	2.254	2.985	1.017	0	3.60400480364044	0.095
3586	13680	5	91	3600	10209	1.0	20x	raw	a647	0	272.957	656.967	54.957	0.095	3.095	4.077	-1.0	0	3.01017506634242	0.095
3588	13682	5	190	8837	16299	1.0	20x	raw	a647	0	643.946	280.03700000000003	58.887	0.095	1.415	2.91	-1.0	0	2.51002950216953	0.095
3589	13683	5	91	3600	10209	1.0	20x	raw	a647	248	283.002	656.954	46.147	0.095	2.758	3.836	1.006	0	3.16056176728807	0.095
3590	13684	5	112	4642	8655	1.0	20x	raw	a647	0	320.981	180.973	52.977	0.095	2.256	1.707	-1.0	0	2.1395948244747203	0.095
3592	13686	5	35	9279	18351	1.0	20x	raw	a647	37	122.991	62.938	53.007	0.095	1.676	2.151	1.003	0	1.31844590851965	0.095
3593	13687	5	111	4792	8601	1.0	20x	raw	a647	0	333.978	669.033	50.00100000000001	0.095	1.318	1.751	-1.0	0	2.30273604641511	0.095
3594	13688	5	195	3744	10193	1.0	20x	raw	a647	13	642.0459999999998	27.019	53.083	0.095	2.513	2.837	1.0659999999999998	0	2.67729489973484	0.095
3599	13693	5	114	8420	16381	1.0	20x	raw	a647	55	347.033	87.035	58.915	0.095	2.117	4.593	1.131	0	3.47131008589028	0.095
3600	13694	5	173	4266	10276	1.0	20x	raw	a647	249	560.997	653.884	57.01	0.095	1.4340000000000002	0.8270000000000001	0.975	0	1.3771634832254898	0.095
3601	13695	5	190	8837	16299	1.0	20x	raw	a647	0	659.9730000000002	289.959	59.812	0.095	1.385	3.554	-1.0	0	2.7955474741056503	0.095
3602	13696	5	50	7446	13808	1.0	20x	raw	a647	181	160.028	479.942	56.868	0.094	1.985	4.062	1.048	0	4.52556167635666	0.094
3603	13697	5	21	8613	17164	1.0	20x	raw	a647	0	67.999	571.93	58.00100000000001	0.094	4.213	2.951	-1.0	0	1.41634477432796	0.094
3605	13699	5	182	6043	11620	1.0	20x	raw	a647	197	592.254	544.049	53.96	0.094	1.275	2.53	0.942	0	2.23121878407825	0.094
3607	13701	5	125	4689	10826	1.0	20x	raw	a647	0	378.059	26.024	57.074	0.094	2.34	3.694	-1.0	0	4.300123784763	0.094
3608	13702	5	176	3582	8860	1.0	20x	raw	a647	18	643.012	48.011	53.926	0.094	1.933	4.919	1.156	0	5.55747760970402	0.094
3611	13705	5	55	6465	12106	1.0	20x	raw	a647	227	153.898	610.877	55.99	0.094	1.083	6.846	1.075	0	2.3686170258470898	0.094
3613	13707	5	47	6741	12530	1.0	20x	raw	a647	0	213.992	66.117	54.145	0.094	3.045	3.605	-1.0	0	3.12223698798766	0.094
3615	13709	5	125	4689	10826	1.0	20x	raw	a647	0	376.0	42.97	57.032	0.094	2.712	3.24	-1.0	0	2.3594929707056203	0.094
3617	13711	5	197	8181	18877	1.0	20x	raw	a647	175	649.031	471.952	56.12	0.094	2.31	1.867	1.019	0	1.56698221559125	0.094
3621	13715	5	189	1528	2984	1.0	20x	raw	a647	126	616.9	309.012	58.824	0.094	2.137	4.289	1.07	0	4.1150928105811815	0.094
3622	13716	5	98	5796	12295	1.0	20x	raw	a647	180	289.027	482.046	49.995	0.094	1.503	2.843	1.072	0	2.5099858921417	0.094
3623	13717	5	138	2808	7604	1.0	20x	raw	a647	152	455.117	371.932	50.014	0.094	1.636	2.069	0.974	0	2.26355422423371	0.094
3624	13718	5	118	4161	8707	1.0	20x	raw	a647	0	347.98	602.964	52.968	0.094	2.291	3.265	-1.0	0	3.48885022572046	0.094
3625	13719	5	167	3941	7505	1.0	20x	raw	a647	0	541.9209999999998	73.994	50.017	0.094	1.342	1.35	-1.0	0	1.79427205225143	0.094
3626	13720	5	52	15752	30161	1.0	20x	raw	a647	109	159.96	273.005	48.04	0.094	3.196	4.916	1.01	0	5.05564319244695	0.094
3627	13721	5	64	2223	5310	1.0	20x	raw	a647	0	203.986	78.071	54.926	0.094	0.8059999999999999	5.651	-1.0	0	1.84070793822888	0.094
3628	13722	5	26	12850	20280	1.0	20x	raw	a647	184	109.012	533.989	47.043	0.094	2.759	4.227	1.005	0	3.90122981548634	0.094
3629	13723	5	26	12850	20280	1.0	20x	raw	a647	184	70.059	510.908	55.02	0.094	1.4480000000000002	1.991	1.115	0	2.36277346247662	0.094
3631	13725	5	26	12850	20280	1.0	20x	raw	a647	0	62.054	494.139	56.86600000000001	0.094	1.4380000000000002	2.153	-1.0	0	2.60143251794864	0.094
3632	13726	5	26	12850	20280	1.0	20x	raw	a647	184	100.936	512.981	50.01	0.094	1.719	2.548	1.067	0	2.79576993793154	0.094
3633	13727	5	19	4401	9302	1.0	20x	raw	a647	217	47.01300000000001	576.018	53.044	0.094	1.837	3.279	1.022	0	3.85138307836008	0.094
3634	13728	5	46	8838	16577	1.0	20x	raw	a647	28	146.93	87.93700000000003	54.989	0.094	0.988	2.95	1.064	0	2.8188207467414905	0.094
3635	13729	5	77	9789	17058	1.0	20x	raw	a647	0	271.966	280.071	54.975	0.094	1.4580000000000002	4.056	-1.0	0	3.18466558601282	0.094
3637	13731	5	105	4014	7286	1.0	20x	raw	a647	96	296.981	211.038	56.903	0.094	1.6840000000000002	6.154	1.033	0	5.55995065453044	0.094
3638	13732	5	183	5195	8754	1.0	20x	raw	a647	0	613.957	548.014	49.066	0.094	3.3560000000000003	1.486	-1.0	0	1.8551553631391495	0.094
3639	13733	5	129	4914	10419	1.0	20x	raw	a647	237	424.987	626.019	50.00899999999999	0.094	1.839	4.952	1.052	0	2.8201021310509904	0.094
3640	13734	5	82	5343	12092	1.0	20x	raw	a647	193	253.142	499.935	54.915	0.094	3.687	3.758	1.188	0	3.5047170029275296	0.094
3641	13735	5	119	3885	8311	1.0	20x	raw	a647	0	341.016	638.036	42.026	0.094	2.9810000000000003	4.226	-1.0	0	1.80823442255808	0.094
3643	13737	5	129	4914	10419	1.0	20x	raw	a647	0	396.131	648.859	53.848	0.094	3.723	6.439	-1.0	0	4.55869170786232	0.094
3644	13738	5	39	2151	6229	1.0	20x	raw	a647	0	109.123	14.959	52.83600000000001	0.094	2.613	0.8959999999999999	-1.0	0	0.6172829049449129	0.094
3645	13739	5	39	2151	6229	1.0	20x	raw	a647	0	121.979	40.069	63.925	0.094	1.439	5.3820000000000014	-1.0	0	4.74562969550454	0.094
3648	13742	5	111	4792	8601	1.0	20x	raw	a647	0	333.96	670.003	52.043	0.094	2.4	2.923	-1.0	0	3.2967807597153502	0.094
3651	13745	5	121	22644	45593	1.0	20x	raw	a647	0	418.07	226.068	58.045	0.094	3.062	1.6	-1.0	0	2.08421786388022	0.094
3652	13746	5	144	6597	14236	1.0	20x	raw	a647	235	461.984	622.12	55.885	0.094	3.195	1.346	1.001	0	1.45435296452889	0.094
3653	13747	5	150	6042	11114	1.0	20x	raw	a647	58	477.994	86.042	58.992	0.094	1.7280000000000002	1.924	1.042	0	2.19144445286733	0.094
3654	13748	5	150	6042	11114	1.0	20x	raw	a647	58	483.084	86.914	48.11600000000001	0.094	3.065	6.711	1.146	0	4.85116321555896	0.094
3655	13749	5	159	5368	14449	1.0	20x	raw	a647	0	520.082	341.009	52.029	0.094	2.24	4.659	-1.0	0	4.26664479333228	0.094
3656	13750	5	121	22644	45593	1.0	20x	raw	a647	92	399.98800000000006	242.769	51.027	0.094	4.724	2.116	1.072	0	2.6810352774671804	0.094
3659	13753	5	77	9789	17058	1.0	20x	raw	a647	0	249.013	300.748	56.055	0.093	1.871	3.18	-1.0	0	3.19491285266133	0.093
3660	13754	5	77	9789	17058	1.0	20x	raw	a647	0	250.061	259.985	52.984	0.093	2.3	2.08	-1.0	0	2.4801922427381604	0.093
3661	13755	5	77	9789	17058	1.0	20x	raw	a647	114	263.04	298.01	51.022	0.093	1.932	2.997	1.063	0	3.2988884320457403	0.093
3664	13758	5	121	22644	45593	1.0	20x	raw	a647	92	409.834	221.13	52.963	0.093	2.112	2.8280000000000003	1.152	0	2.02247454922528	0.093
3665	13759	5	101	5535	10262	1.0	20x	raw	a647	0	333.0730000000001	654.9159999999998	48.317	0.093	1.3	2.9160000000000004	-1.0	0	1.92133605147953	0.093
3667	13761	5	101	5535	10262	1.0	20x	raw	a647	0	316.998	658.067	59.708	0.093	2.395	1.749	-1.0	0	1.99205145906735	0.093
3668	13762	5	88	3301	6347	1.0	20x	raw	a647	0	274.028	170.081	52.043	0.093	2.986	3.844	-1.0	0	2.48654647369588	0.093
3669	13763	5	98	5796	12295	1.0	20x	raw	a647	180	296.954	472.963	49.089	0.093	4.1960000000000015	4.371	1.012	0	2.3859480423397	0.093
3670	13764	5	118	4161	8707	1.0	20x	raw	a647	231	352.075	598.0169999999998	46.108	0.093	1.776	5.086	1.0	0	3.37308408851087	0.093
3671	13765	5	121	22644	45593	1.0	20x	raw	a647	92	412.03	214.968	52.011	0.093	2.8360000000000003	2.985	1.104	0	2.7039352528497305	0.093
3672	13766	5	121	22644	45593	1.0	20x	raw	a647	92	413.039	213.976	52.006	0.093	4.972	3.298	1.086	0	2.4047142986725096	0.093
3673	13767	5	198	13479	24523	1.0	20x	raw	a647	50	640.99	130.92700000000002	52.002	0.093	2.326	3.93	1.005	0	3.03975335384966	0.093
3674	13768	5	93	6777	11286	1.0	20x	raw	a647	166	335.852	419.80800000000005	52.973	0.093	1.202	6.362	1.084	0	4.29515514042834	0.093
3675	13769	5	199	9391	15900	1.0	20x	raw	a647	0	664.988	139.879	57.908	0.093	1.918	3.259	-1.0	0	2.39465998993638	0.093
3677	13771	5	55	6465	12106	1.0	20x	raw	a647	0	168.00799999999995	600.934	52.901	0.093	1.942	0.467	-1.0	0	0.805807536387295	0.093
3680	13774	5	55	6465	12106	1.0	20x	raw	a647	227	157.136	612.0409999999998	46.124	0.093	2.947	7.073	1.054	0	5.67933011632269	0.093
3681	13775	5	150	6042	11114	1.0	20x	raw	a647	58	488.949	92.927	51.04	0.093	4.3660000000000005	3.06	1.028	0	3.1953409342964703	0.093
3682	13776	5	169	6774	14716	1.0	20x	raw	a647	0	537.982	673.012	55.987	0.093	2.986	1.53	-1.0	0	1.80987897778358	0.093
3684	13778	5	126	11097	21116	1.0	20x	raw	a647	0	370.066	68.928	59.04	0.093	2.991	5.375	-1.0	0	4.39962091175948	0.093
3686	13780	5	174	13851	28037	1.0	20x	raw	a647	153	633.071	393.931	55.034	0.093	1.452	5.596	1.023	0	2.3179458623544	0.093
3687	13781	5	94	13899	28532	1.0	20x	raw	a647	166	300.121	414.978	53.017	0.093	3.285	2.826	1.016	0	1.17340113959869	0.093
3688	13782	5	199	9391	15900	1.0	20x	raw	a647	50	660.1669999999998	167.93400000000003	59.735	0.093	1.741	1.693	0.998	0	2.1846129604784297	0.093
3689	13783	5	94	13899	28532	1.0	20x	raw	a647	166	297.026	413.961	56.996	0.093	2.357	4.624	1.085	0	3.5266156489641403	0.093
3691	13785	5	94	13899	28532	1.0	20x	raw	a647	0	333.997	447.98	54.964	0.093	1.3730000000000002	5.435	-1.0	0	6.14373565939147	0.093
3692	13786	5	9	1944	6094	1.0	20x	raw	a647	83	12.981	177.074	53.945	0.093	2.334	9.516	1.042	0	6.92124349057469	0.093
3694	13788	5	162	4431	10232	1.0	20x	raw	a647	0	491.947	549.929	48.077	0.093	1.757	5.273	-1.0	0	3.7982932488466696	0.093
3696	13790	5	82	5343	12092	1.0	20x	raw	a647	193	257.045	503.091	44.108	0.093	4.461	3.623	1.122	0	2.5824183516871004	0.093
3698	13792	5	108	11203	19411	1.0	20x	raw	a647	0	349.952	532.981	51.979	0.093	2.779	2.008	-1.0	0	1.03403137979106	0.093
3699	13793	5	82	5343	12092	1.0	20x	raw	a647	193	249.074	508.016	57.996	0.093	3.059	2.548	1.064	0	2.72764306794213	0.093
3700	13794	5	77	9789	17058	1.0	20x	raw	a647	0	248.993	301.961	57.005	0.093	1.34	5.744	-1.0	0	4.3811332471637	0.093
3701	13795	5	182	6043	11620	1.0	20x	raw	a647	197	594.98	559.927	55.959	0.093	2.401	2.184	0.969	0	2.6054475473482097	0.093
3702	13796	5	4	6966	12391	1.0	20x	raw	a647	0	32.939	356.07	56.015	0.093	1.444	3.607	-1.0	0	2.80953267082164	0.093
3703	13797	5	107	3393	7817	1.0	20x	raw	a647	0	295.15	14.081	58.968	0.093	1.872	5.24	-1.0	0	3.6383776381138895	0.093
3704	13798	5	91	3600	10209	1.0	20x	raw	a647	0	267.944	658.1560000000002	49.105	0.093	1.849	3.768	-1.0	0	2.34898286686745	0.093
3705	13799	5	110	4164	9148	1.0	20x	raw	a647	61	331.016	102.949	53.99800000000001	0.093	0.965	1.371	1.094	0	1.62876145543426	0.093
3706	13800	5	130	2880	7880	1.0	20x	raw	a647	142	424.968	335.129	52.053	0.093	2.297	4.62	1.038	0	2.46123486438622	0.093
3707	13801	5	110	4164	9148	1.0	20x	raw	a647	0	322.95	117.987	56.048	0.093	2.166	2.447	-1.0	0	1.61737952459811	0.093
3708	13802	5	45	4734	10580	1.0	20x	raw	a647	213	140.934	579.933	55.985	0.093	2.41	3.258	1.035	0	2.87094308640805	0.093
3709	13803	5	70	3354	7104	1.0	20x	raw	a647	204	210.933	551.9780000000002	52.012	0.093	2.43	2.563	1.034	0	2.40801125265644	0.093
3710	13804	5	33	4806	9364	1.0	20x	raw	a647	87	105.061	199.787	53.87	0.093	2.181	4.934	1.03	0	1.44845830476161	0.093
3711	13805	5	161	14172	26516	1.0	20x	raw	a647	0	534.112	481.101	52.976000000000006	0.093	1.4069999999999998	5.405	-1.0	0	4.228971424810649	0.093
3712	13806	5	161	14172	26516	1.0	20x	raw	a647	0	533.0219999999998	481.087	53.983	0.093	2.062	5.652	-1.0	0	4.04579470170552	0.093
3713	13807	5	35	9279	18351	1.0	20x	raw	a647	37	91.929	76.07300000000002	52.15	0.093	1.46	2.04	1.039	0	1.660972326457	0.093
3714	13808	5	25	15461	25741	1.0	20x	raw	a647	184	95.999	487.955	52.048	0.093	1.66	3.449	1.021	0	3.44825326817692	0.093
3715	13809	5	25	15461	25741	1.0	20x	raw	a647	184	82.994	491.959	55.039	0.093	1.547	3.567	1.03	0	3.7344094667075898	0.093
3716	13810	5	46	8838	16577	1.0	20x	raw	a647	0	158.05200000000005	73.071	56.88	0.093	2.134	4.4030000000000005	-1.0	0	4.86458169678704	0.093
3717	13811	5	46	8838	16577	1.0	20x	raw	a647	0	159.157	73.035	51.032	0.093	2.007	2.543	-1.0	0	2.20394475581887	0.093
3719	13813	5	91	3600	10209	1.0	20x	raw	a647	0	294.819	660.9780000000002	48.222	0.093	3.602	2.4530000000000003	-1.0	0	3.35449871349254	0.093
3722	13816	5	46	8838	16577	1.0	20x	raw	a647	28	163.993	69.097	48.963	0.093	2.161	2.239	1.103	0	2.5543178501660297	0.093
3725	13819	5	38	2775	5673	1.0	20x	raw	a647	135	135.95	321.982	56.913	0.093	2.155	1.408	1.006	0	1.82396914845815	0.093
3727	13821	5	91	3600	10209	1.0	20x	raw	a647	248	289.2940000000001	660.045	52.03100000000001	0.093	1.802	1.109	1.063	0	1.07237805448395	0.093
3728	13822	5	94	13899	28532	1.0	20x	raw	a647	166	290.959	411.974	53.006	0.092	3.645	0.95	1.05	0	1.46457711562946	0.092
3729	13823	5	29	5580	12145	1.0	20x	raw	a647	156	65.95	387.05	48.097	0.092	3.3280000000000003	4.297	1.053	0	5.0267699025970085	0.092
3730	13824	5	121	22644	45593	1.0	20x	raw	a647	92	410.908	210.058	58.87300000000001	0.092	1.4069999999999998	7.044	1.162	0	5.5780317231889285	0.092
3731	13825	5	94	13899	28532	1.0	20x	raw	a647	166	358.01199999999994	427.073	53.92100000000001	0.092	1.725	6.2639999999999985	1.016	0	1.95150171693453	0.092
3793	13887	5	197	8181	18877	1.0	20x	raw	a647	175	624.055	490.947	56.073	0.092	1.827	4.059	1.023	0	3.65607617231875	0.092
3737	13831	5	187	3477	8300	1.0	20x	raw	a647	143	595.985	339.992	48.034	0.092	2.728	3.968	1.024	0	4.07205001617787	0.092
3742	13836	5	187	3477	8300	1.0	20x	raw	a647	143	589.9730000000002	335.0440000000001	53.885	0.092	4.6789999999999985	7.512	1.077	0	4.0911735379463385	0.092
3743	13837	5	121	22644	45593	1.0	20x	raw	a647	92	401.09	249.973	54.067	0.092	1.138	4.423	1.065	0	2.42675214102396	0.092
