sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	84	7434	14410	1.0	60x	raw	a647	0	872.1439999999999	119.07600000000001	23.919	0.561	3.324	11.735999999999999	-1.0	0	12.4993927976142	0.561
1	79	7362	14370	1.0	60x	raw	a647	0	822.936	553.998	23.025	0.5589999999999999	3.839	6.145	-1.0	0	5.929209606990429	0.5589999999999999
1	79	7362	14370	1.0	60x	raw	a647	0	824.078	554.018	21.837	0.5589999999999999	3.8169999999999997	8.807	-1.0	0	6.365302159608281	0.5589999999999999
1	100	6930	11930	1.0	60x	raw	a647	100	1106.9180000000001	1192.873	23.000999999999998	0.5529999999999999	2.938	5.912999999999999	2.214	0	7.30627017072243	0.5529999999999999
1	80	3072	5920	1.0	60x	raw	a647	0	865.931	709.933	22.912	0.552	3.409	30.633000000000003	-1.0	0	39.0873214261946	0.552
1	25	3159	5704	1.0	60x	raw	a647	0	462.87699999999995	409.02099999999996	23.844	0.552	3.193	42.482	-1.0	0	37.1499419057674	0.552
1	111	5754	12212	1.0	60x	raw	a647	0	1298.068	1752.102	20.829	0.551	3.0660000000000003	27.484	-1.0	0	22.874734440386	0.551
1	121	2886	5255	1.0	60x	raw	a647	0	1605.082	1169.047	24.026999999999997	0.551	3.432	27.337	-1.0	0	10.068035220655	0.551
1	119	5734	8814	1.0	60x	raw	a647	81	1490.045	1031.063	21.919	0.5489999999999999	3.1	5.376	2.08	0	6.04808812885994	0.5489999999999999
1	114	2301	3820	1.0	60x	raw	a647	0	1226.104	646.972	25.842	0.5489999999999999	3.4330000000000003	25.054000000000002	-1.0	0	16.4421047651722	0.5489999999999999
1	79	7362	14370	1.0	60x	raw	a647	54	818.056	595.938	21.705	0.5489999999999999	3.0239999999999996	48.288000000000004	2.106	0	35.5207495416169	0.5489999999999999
1	121	2886	5255	1.0	60x	raw	a647	0	1596.874	1184.026	18.983	0.5489999999999999	3.32	29.121	-1.0	0	32.6389068882964	0.5489999999999999
1	99	6084	10494	1.0	60x	raw	a647	100	1070.899	1232.897	20.851	0.5489999999999999	3.387	32.681999999999995	2.145	0	38.47592472142821	0.5489999999999999
1	6	4677	8732	1.0	60x	raw	a647	0	133.072	793.0139999999999	23.965	0.547	4.124	17.331	-1.0	0	19.983506108405003	0.547
1	153	5264	9672	1.0	60x	raw	a647	117	1812.965	1343.088	14.167	0.546	3.3169999999999997	14.225999999999999	1.983	0	5.024774289571731	0.546
1	89	10436	20499	1.0	60x	raw	a647	0	1209.87	546.033	10.91	0.546	2.786	27.054000000000002	-1.0	0	20.374025676747	0.546
1	120	15858	22102	1.0	60x	raw	a647	81	1475.0539999999999	1046.985	14.917	0.546	3.117	29.552	1.9809999999999999	0	32.8242079971113	0.546
1	115	1592	2468	1.0	60x	raw	a647	0	1243.9560000000001	531.997	19.97	0.545	3.4939999999999998	28.848000000000003	-1.0	0	9.01578512264028	0.545
1	24	5597	9324	1.0	60x	raw	a647	0	355.05	410.99199999999996	25.009	0.545	3.234	22.048000000000002	-1.0	0	24.0689481708594	0.545
1	89	10436	20499	1.0	60x	raw	a647	60	1133.008	569.0880000000001	14.919	0.544	3.3960000000000004	39.849000000000004	2.21	0	45.241908272428	0.544
1	120	15858	22102	1.0	60x	raw	a647	0	1518.076	1045.0910000000001	22.061	0.542	3.397	25.35	-1.0	0	7.29957633884055	0.542
1	34	12042	22664	1.0	60x	raw	a647	0	314.005	1071.045	20.741	0.542	3.409	19.386	-1.0	0	27.0597036404608	0.542
1	121	2886	5255	1.0	60x	raw	a647	0	1603.9129999999998	1167.871	22.862	0.542	3.76	26.964000000000002	-1.0	0	28.150853196382297	0.542
1	89	10436	20499	1.0	60x	raw	a647	60	1037.873	644.882	20.829	0.541	3.2560000000000002	33.821	2.013	0	34.3888851527473	0.541
1	119	5734	8814	1.0	60x	raw	a647	81	1524.026	996.972	16.92	0.541	2.685	62.787	1.9609999999999999	0	35.058388768828394	0.541
1	100	6930	11930	1.0	60x	raw	a647	0	1108.141	1153.0410000000002	25.846999999999998	0.541	4.183	9.696	-1.0	0	5.320123211571019	0.541
1	120	15858	22102	1.0	60x	raw	a647	0	1527.8470000000002	1053.931	20.774	0.54	3.072	31.17	-1.0	0	33.5655419585403	0.54
1	96	4008	9222	1.0	60x	raw	a647	0	1087.009	1288.107	27.924	0.539	3.525	4.257	-1.0	0	5.65225267353966	0.539
1	99	6084	10494	1.0	60x	raw	a647	100	1097.08	1197.053	23.093000000000004	0.5379999999999999	3.372	11.825999999999999	2.302	0	8.34120537319021	0.5379999999999999
1	96	4008	9222	1.0	60x	raw	a647	113	1063.08	1303.903	26.836	0.5379999999999999	3.4330000000000003	40.9	2.198	0	42.74927137893	0.5379999999999999
1	152	5833	11405	1.0	60x	raw	a647	117	1821.984	1390.092	21.741999999999997	0.5379999999999999	3.59	22.255	1.9369999999999998	0	20.1129734097883	0.5379999999999999
1	147	7146	12892	1.0	60x	raw	a647	93	1748.7620000000002	1097.991	18.98	0.537	3.786	16.393	2.265	0	9.62425711669022	0.537
1	119	5734	8814	1.0	60x	raw	a647	0	1444.04	1041.027	18.869	0.536	3.2489999999999997	13.765	-1.0	0	10.723014807307301	0.536
1	120	15858	22102	1.0	60x	raw	a647	0	1443.086	1076.933	23.95	0.535	3.93	4.128	-1.0	0	5.177564532567089	0.535
1	116	6376	11709	1.0	60x	raw	a647	0	1281.031	526.835	25.838	0.535	2.846	22.43	-1.0	0	11.7416933982285	0.535
1	114	2301	3820	1.0	60x	raw	a647	67	1228.923	644.043	20.997	0.534	2.739	20.072	2.016	0	13.6898010455665	0.534
1	140	20763	33360	1.0	60x	raw	a647	0	1718.092	1271.9360000000001	23.761	0.5329999999999999	3.5669999999999997	28.636	-1.0	0	28.8013347976716	0.5329999999999999
1	26	7168	14005	1.0	60x	raw	a647	13	484.9	430.019	23.750999999999998	0.5329999999999999	3.158	45.41	2.332	0	48.918269802185605	0.5329999999999999
1	141	1881	4534	1.0	60x	raw	a647	0	1629.9979999999998	1113.045	22.875999999999998	0.53	3.185	14.077	-1.0	0	14.5944124310308	0.53
